GeneID	TISSUE_001	TISSUE_002	TISSUE_003	TISSUE_004	TISSUE_005	TISSUE_006	TISSUE_007	TISSUE_008	TISSUE_009	TISSUE_010	TISSUE_011	TISSUE_012	TISSUE_013	TISSUE_014	TISSUE_015	TISSUE_016	TISSUE_017	TISSUE_018	TISSUE_019	TISSUE_020	TISSUE_021	TISSUE_022	TISSUE_023	TISSUE_024	TISSUE_025	TISSUE_026	TISSUE_027	TISSUE_028	TISSUE_029	TISSUE_030	TISSUE_031	TISSUE_032	TISSUE_033	TISSUE_034	TISSUE_035	TISSUE_036	TISSUE_037	TISSUE_038	TISSUE_039	TISSUE_040	TISSUE_041	TISSUE_042	TISSUE_043	TISSUE_044	TISSUE_045	TISSUE_046	TISSUE_047	TISSUE_048	TISSUE_049	TISSUE_050	TISSUE_051	TISSUE_052	TISSUE_053	TISSUE_054	TISSUE_055	TISSUE_056	TISSUE_057	TISSUE_058	TISSUE_059	TISSUE_060	TISSUE_061	TISSUE_062	TISSUE_063	TISSUE_064	TISSUE_065	TISSUE_066	TISSUE_067	TISSUE_068	TISSUE_069	TISSUE_070	TISSUE_071	TISSUE_072	TISSUE_073	TISSUE_074	TISSUE_075	TISSUE_076	TISSUE_077	TISSUE_078	TISSUE_079	TISSUE_080	TISSUE_081	TISSUE_082	TISSUE_083	TISSUE_084	TISSUE_085	TISSUE_086	TISSUE_087	TISSUE_088	TISSUE_089	TISSUE_090	TISSUE_091	TISSUE_092	TISSUE_093	TISSUE_094	TISSUE_095	TISSUE_096	TISSUE_097	TISSUE_098	TISSUE_099	TISSUE_100
100000023	6.926	7.196	7.421	7.593	7.706	7.753	7.730	7.636	7.470	7.233	6.928	6.561	6.138	5.667	5.159	4.623	4.073	3.519	2.976	2.454	1.967	1.526	1.141	0.822	0.577	0.410	0.327	0.330	0.418	0.590	0.842	1.167	1.559	2.009	2.505	3.036	3.590	4.155	4.717	5.265	5.785	6.268	6.702	7.079	7.393	7.637	7.809	7.905	7.928	7.878	7.760	7.579	7.342	7.057	6.733	6.381	6.010	5.630	5.253	4.887	4.541	4.224	3.942	3.701	3.505	3.356	3.256	3.203	3.195	3.228	3.299	3.401	3.526	3.669	3.821	3.974	4.121	4.255	4.369	4.458	4.517	4.543	4.534	4.489	4.410	4.300	4.160	3.998	3.818	3.628	3.436	3.248	3.074	2.922	2.799	2.712	2.668	2.671	2.725	2.833
100000024	6.949	7.216	7.437	7.606	7.714	7.756	7.728	7.629	7.457	7.215	6.905	6.534	6.106	5.633	5.122	4.585	4.033	3.480	2.937	2.418	1.934	1.496	1.116	0.802	0.562	0.401	0.324	0.333	0.427	0.605	0.863	1.193	1.590	2.043	2.542	3.075	3.631	4.195	4.757	5.303	5.821	6.300	6.730	7.103	7.411	7.650	7.816	7.908	7.925	7.870	7.747	7.561	7.321	7.033	6.707	6.353	5.981	5.602	5.225	4.861	4.517	4.203	3.924	3.687	3.495	3.350	3.253	3.203	3.199	3.236	3.309	3.412	3.540	3.683	3.835	3.988	4.134	4.266	4.378	4.465	4.521	4.544	4.532	4.484	4.403	4.289	4.148	3.984	3.803	3.612	3.419	3.232	3.059	2.909	2.788	2.704	2.663	2.670	2.728	2.841
100000025	6.972	7.236	7.454	7.618	7.721	7.758	7.726	7.621	7.444	7.197	6.882	6.506	6.075	5.598	5.084	4.545	3.993	3.440	2.899	2.381	1.900	1.466	1.091	0.782	0.547	0.393	0.322	0.337	0.437	0.621	0.884	1.220	1.621	2.078	2.579	3.114	3.671	4.236	4.796	5.340	5.856	6.331	6.758	7.126	7.430	7.663	7.824	7.909	7.921	7.861	7.733	7.544	7.299	7.009	6.681	6.325	5.953	5.574	5.198	4.835	4.494	4.182	3.907	3.673	3.484	3.343	3.250	3.204	3.203	3.243	3.319	3.424	3.553	3.697	3.849	4.002	4.147	4.278	4.388	4.471	4.525	4.545	4.530	4.479	4.395	4.279	4.135	3.969	3.787	3.595	3.402	3.216	3.045	2.896	2.778	2.697	2.659	2.670	2.732	2.848
100000026	6.994	7.255	7.470	7.630	7.728	7.760	7.723	7.612	7.430	7.178	6.858	6.478	6.043	5.562	5.047	4.506	3.954	3.401	2.860	2.345	1.867	1.437	1.066	0.762	0.533	0.384	0.320	0.341	0.448	0.638	0.906	1.247	1.652	2.112	2.617	3.154	3.711	4.276	4.836	5.378	5.891	6.363	6.785	7.149	7.447	7.675	7.830	7.911	7.917	7.852	7.720	7.526	7.278	6.984	6.654	6.297	5.924	5.546	5.171	4.809	4.471	4.162	3.890	3.659	3.475	3.337	3.248	3.206	3.208	3.250	3.329	3.436	3.566	3.711	3.864	4.016	4.160	4.289	4.397	4.478	4.529	4.546	4.528	4.474	4.387	4.268	4.122	3.954	3.771	3.579	3.386	3.200	3.030	2.883	2.767	2.689	2.655	2.670	2.736	2.857
100000027	7.017	7.275	7.485	7.641	7.735	7.762	7.719	7.604	7.416	7.158	6.834	6.449	6.010	5.527	5.009	4.467	3.914	3.361	2.822	2.309	1.834	1.408	1.041	0.743	0.519	0.377	0.318	0.346	0.459	0.655	0.928	1.274	1.684	2.147	2.655	3.194	3.752	4.317	4.875	5.416	5.925	6.394	6.812	7.171	7.465	7.687	7.837	7.912	7.913	7.842	7.705	7.508	7.256	6.960	6.628	6.270	5.896	5.517	5.144	4.784	4.448	4.142	3.873	3.646	3.465	3.331	3.246	3.207	3.213	3.258	3.339	3.448	3.580	3.725	3.878	4.029	4.172	4.300	4.405	4.484	4.532	4.546	4.525	4.469	4.378	4.257	4.109	3.940	3.755	3.562	3.369	3.184	3.015	2.870	2.757	2.682	2.652	2.670	2.741	2.865
100000028	7.039	7.294	7.501	7.652	7.742	7.764	7.715	7.594	7.402	7.139	6.810	6.420	5.978	5.491	4.971	4.428	3.874	3.322	2.784	2.273	1.801	1.379	1.017	0.724	0.506	0.370	0.317	0.351	0.470	0.672	0.951	1.302	1.715	2.183	2.693	3.233	3.792	4.357	4.915	5.453	5.960	6.425	6.839	7.193	7.481	7.699	7.843	7.912	7.908	7.833	7.691	7.489	7.234	6.935	6.601	6.242	5.868	5.489	5.117	4.759	4.425	4.122	3.856	3.633	3.456	3.326	3.244	3.209	3.218	3.266	3.349	3.461	3.593	3.740	3.892	4.043	4.185	4.310	4.414	4.490	4.535	4.546	4.522	4.463	4.370	4.246	4.096	3.925	3.739	3.545	3.353	3.168	3.001	2.858	2.747	2.675	2.648	2.670	2.745	2.874
100000029	7.061	7.313	7.516	7.663	7.748	7.765	7.711	7.585	7.387	7.119	6.785	6.391	5.945	5.456	4.933	4.388	3.834	3.283	2.746	2.238	1.769	1.351	0.993	0.705	0.493	0.363	0.317	0.357	0.482	0.689	0.974	1.330	1.748	2.218	2.731	3.273	3.833	4.397	4.954	5.490	5.994	6.456	6.865	7.215	7.498	7.710	7.848	7.912	7.903	7.822	7.676	7.470	7.212	6.910	6.574	6.214	5.839	5.461	5.090	4.734	4.402	4.102	3.840	3.620	3.447	3.321	3.243	3.211	3.223	3.274	3.360	3.473	3.607	3.754	3.906	4.056	4.197	4.321	4.422	4.496	4.538	4.546	4.519	4.457	4.361	4.235	4.082	3.909	3.722	3.529	3.336	3.152	2.986	2.845	2.737	2.669	2.645	2.671	2.750	2.883
100000030	7.082	7.331	7.531	7.674	7.754	7.766	7.706	7.575	7.371	7.098	6.760	6.362	5.912	5.420	4.895	4.349	3.794	3.243	2.708	2.202	1.737	1.323	0.970	0.687	0.481	0.356	0.317	0.363	0.494	0.707	0.997	1.358	1.780	2.254	2.769	3.313	3.873	4.437	4.993	5.527	6.028	6.486	6.891	7.236	7.514	7.721	7.854	7.912	7.897	7.812	7.661	7.451	7.190	6.885	6.547	6.186	5.811	5.434	5.063	4.709	4.380	4.083	3.824	3.608	3.438	3.316	3.242	3.213	3.229	3.283	3.370	3.485	3.620	3.768	3.920	4.070	4.209	4.331	4.430	4.502	4.541	4.546	4.516	4.451	4.352	4.223	4.069	3.894	3.706	3.512	3.319	3.137	2.972	2.833	2.728	2.662	2.643	2.673	2.755	2.893
100000031	7.104	7.350	7.545	7.684	7.759	7.766	7.701	7.564	7.356	7.077	6.734	6.332	5.879	5.383	4.856	4.309	3.754	3.204	2.671	2.167	1.705	1.295	0.947	0.669	0.469	0.351	0.317	0.370	0.507	0.726	1.021	1.386	1.812	2.290	2.807	3.353	3.914	4.477	5.031	5.563	6.062	6.516	6.917	7.257	7.530	7.731	7.858	7.911	7.891	7.801	7.646	7.432	7.167	6.860	6.520	6.158	5.783	5.406	5.037	4.684	4.358	4.063	3.808	3.596	3.430	3.311	3.241	3.216	3.234	3.291	3.381	3.498	3.634	3.782	3.934	4.083	4.221	4.341	4.438	4.507	4.544	4.546	4.512	4.444	4.343	4.212	4.055	3.879	3.690	3.495	3.303	3.121	2.958	2.821	2.719	2.656	2.640	2.674	2.761	2.903
100000032	7.125	7.368	7.560	7.694	7.764	7.766	7.696	7.554	7.340	7.056	6.708	6.302	5.845	5.347	4.818	4.270	3.715	3.165	2.633	2.132	1.673	1.267	0.924	0.652	0.457	0.345	0.318	0.377	0.520	0.745	1.045	1.415	1.845	2.326	2.846	3.393	3.954	4.517	5.070	5.600	6.095	6.546	6.942	7.277	7.545	7.741	7.863	7.910	7.885	7.790	7.630	7.412	7.144	6.835	6.493	6.130	5.755	5.378	5.010	4.660	4.336	4.044	3.792	3.584	3.421	3.307	3.240	3.219	3.240	3.300	3.392	3.511	3.648	3.796	3.948	4.096	4.233	4.351	4.446	4.512	4.546	4.545	4.509	4.437	4.333	4.200	4.041	3.863	3.673	3.478	3.286	3.105	2.944	2.809	2.709	2.650	2.638	2.676	2.767	2.913
100000033	7.146	7.386	7.574	7.703	7.769	7.765	7.690	7.542	7.323	7.035	6.682	6.272	5.811	5.310	4.779	4.230	3.675	3.126	2.596	2.097	1.642	1.240	0.902	0.635	0.446	0.340	0.319	0.384	0.534	0.764	1.070	1.444	1.879	2.362	2.884	3.433	3.995	4.557	5.109	5.636	6.128	6.575	6.967	7.298	7.560	7.750	7.867	7.909	7.878	7.778	7.614	7.393	7.121	6.809	6.466	6.102	5.726	5.351	4.984	4.636	4.314	4.026	3.777	3.572	3.414	3.303	3.240	3.222	3.247	3.309	3.403	3.523	3.661	3.810	3.962	4.109	4.245	4.361	4.454	4.517	4.548	4.544	4.505	4.430	4.324	4.188	4.027	3.848	3.657	3.462	3.270	3.090	2.930	2.798	2.701	2.645	2.636	2.678	2.773	2.923
100000034	7.167	7.403	7.587	7.713	7.773	7.764	7.684	7.531	7.306	7.013	6.656	6.241	5.777	5.274	4.741	4.190	3.635	3.087	2.559	2.063	1.611	1.213	0.880	0.619	0.436	0.336	0.321	0.392	0.548	0.784	1.095	1.474	1.912	2.399	2.923	3.473	4.035	4.597	5.147	5.672	6.161	6.604	6.992	7.317	7.574	7.759	7.870	7.907	7.871	7.766	7.598	7.373	7.098	6.784	6.439	6.073	5.698	5.323	4.958	4.612	4.292	4.007	3.762	3.561	3.406	3.299	3.240	3.225	3.253	3.318	3.415	3.536	3.675	3.825	3.976	4.122	4.256	4.371	4.461	4.522	4.550	4.543	4.500	4.423	4.314	4.175	4.013	3.832	3.640	3.445	3.253	3.074	2.916	2.786	2.692	2.640	2.634	2.680	2.780	2.934
100000035	7.188	7.421	7.601	7.721	7.777	7.763	7.677	7.519	7.289	6.991	6.629	6.210	5.743	5.237	4.702	4.151	3.595	3.048	2.522	2.028	1.580	1.187	0.858	0.603	0.426	0.332	0.323	0.401	0.562	0.804	1.120	1.504	1.946	2.435	2.962	3.513	4.075	4.637	5.185	5.708	6.194	6.633	7.016	7.337	7.589	7.768	7.873	7.905	7.864	7.754	7.581	7.352	7.075	6.758	6.411	6.045	5.670	5.296	4.932	4.588	4.271	3.989	3.747	3.550	3.399	3.296	3.240	3.229	3.260	3.327	3.426	3.549	3.689	3.839	3.990	4.135	4.268	4.380	4.468	4.526	4.551	4.541	4.496	4.416	4.304	4.163	3.998	3.816	3.624	3.428	3.237	3.059	2.903	2.775	2.684	2.635	2.633	2.683	2.787	2.945
100000036	7.208	7.438	7.614	7.730	7.781	7.761	7.670	7.506	7.271	6.968	6.602	6.179	5.708	5.199	4.663	4.111	3.555	3.009	2.485	1.994	1.549	1.161	0.837	0.587	0.416	0.328	0.326	0.409	0.577	0.824	1.146	1.534	1.979	2.472	3.001	3.553	4.116	4.677	5.223	5.744	6.226	6.662	7.040	7.356	7.602	7.776	7.876	7.902	7.856	7.742	7.565	7.332	7.051	6.732	6.384	6.017	5.642	5.268	4.906	4.564	4.250	3.971	3.733	3.539	3.392	3.293	3.240	3.233	3.267	3.337	3.438	3.562	3.703	3.853	4.004	4.148	4.279	4.390	4.475	4.530	4.552	4.539	4.491	4.408	4.293	4.150	3.984	3.800	3.607	3.411	3.221	3.044	2.889	2.764	2.675	2.630	2.632	2.686	2.794	2.957
100000037	7.229	7.454	7.627	7.738	7.784	7.759	7.663	7.494	7.253	6.945	6.574	6.148	5.674	5.162	4.624	4.071	3.516	2.970	2.448	1.960	1.519	1.135	0.816	0.572	0.407	0.325	0.329	0.419	0.592	0.845	1.172	1.564	2.014	2.509	3.040	3.593	4.156	4.716	5.261	5.779	6.259	6.690	7.064	7.374	7.616	7.784	7.878	7.899	7.848	7.729	7.548	7.311	7.028	6.706	6.357	5.989	5.614	5.241	4.880	4.541	4.229	3.954	3.719	3.529	3.385	3.290	3.241	3.237	3.274	3.347	3.449	3.575	3.717	3.867	4.017	4.161	4.290	4.399	4.482	4.534	4.553	4.537	4.486	4.400	4.283	4.137	3.969	3.784	3.590	3.394	3.204	3.029	2.876	2.753	2.668	2.625	2.631	2.689	2.802	2.969
100000038	7.249	7.471	7.639	7.746	7.787	7.757	7.655	7.480	7.235	6.922	6.547	6.116	5.639	5.125	4.585	4.031	3.476	2.932	2.411	1.927	1.489	1.109	0.796	0.557	0.398	0.322	0.333	0.428	0.608	0.866	1.198	1.595	2.048	2.547	3.079	3.633	4.197	4.756	5.299	5.814	6.290	6.717	7.087	7.393	7.628	7.791	7.880	7.895	7.839	7.716	7.530	7.290	7.004	6.680	6.329	5.961	5.586	5.214	4.855	4.517	4.209	3.936	3.705	3.519	3.379	3.287	3.242	3.241	3.281	3.356	3.461	3.588	3.731	3.881	4.031	4.173	4.301	4.408	4.488	4.538	4.554	4.535	4.481	4.392	4.272	4.124	3.954	3.768	3.573	3.377	3.188	3.014	2.863	2.742	2.660	2.621	2.631	2.693	2.810	2.981
100000039	7.269	7.487	7.651	7.753	7.789	7.754	7.647	7.467	7.216	6.898	6.518	6.084	5.603	5.087	4.546	3.991	3.436	2.893	2.375	1.893	1.460	1.084	0.776	0.542	0.389	0.320	0.337	0.439	0.624	0.888	1.225	1.626	2.083	2.584	3.118	3.674	4.237	4.795	5.337	5.849	6.322	6.745	7.110	7.410	7.641	7.798	7.882	7.892	7.830	7.702	7.512	7.269	6.980	6.654	6.302	5.933	5.558	5.187	4.830	4.494	4.189	3.919	3.692	3.509	3.373	3.285	3.243	3.246	3.289	3.366	3.473	3.602	3.745	3.895	4.045	4.186	4.312	4.417	4.494	4.541	4.555	4.532	4.475	4.384	4.261	4.111	3.939	3.752	3.557	3.360	3.172	2.999	2.850	2.732	2.652	2.617	2.631	2.697	2.818	2.993
100000040	7.288	7.503	7.663	7.760	7.791	7.751	7.638	7.453	7.197	6.874	6.490	6.052	5.568	5.049	4.506	3.951	3.397	2.855	2.339	1.860	1.430	1.059	0.756	0.529	0.381	0.318	0.341	0.449	0.640	0.910	1.251	1.657	2.117	2.622	3.158	3.714	4.277	4.835	5.374	5.884	6.353	6.772	7.133	7.428	7.653	7.805	7.883	7.887	7.821	7.688	7.494	7.247	6.955	6.628	6.274	5.905	5.530	5.160	4.804	4.471	4.169	3.903	3.678	3.499	3.367	3.283	3.245	3.251	3.296	3.376	3.485	3.615	3.759	3.909	4.058	4.198	4.323	4.425	4.500	4.545	4.555	4.530	4.469	4.375	4.250	4.098	3.924	3.736	3.540	3.344	3.156	2.984	2.837	2.722	2.645	2.614	2.631	2.702	2.826	3.006
100000041	7.308	7.519	7.674	7.767	7.793	7.747	7.629	7.439	7.177	6.850	6.461	6.019	5.532	5.011	4.467	3.911	3.357	2.817	2.303	1.827	1.401	1.035	0.737	0.515	0.374	0.317	0.346	0.460	0.657	0.932	1.279	1.689	2.153	2.659	3.197	3.754	4.317	4.874	5.411	5.918	6.384	6.799	7.155	7.445	7.665	7.811	7.884	7.883	7.812	7.674	7.476	7.226	6.931	6.601	6.246	5.877	5.502	5.134	4.779	4.449	4.149	3.886	3.665	3.490	3.362	3.281	3.247	3.256	3.304	3.387	3.497	3.628	3.773	3.923	4.072	4.211	4.333	4.433	4.506	4.548	4.555	4.527	4.463	4.366	4.238	4.084	3.909	3.720	3.523	3.327	3.140	2.969	2.824	2.712	2.638	2.610	2.632	2.706	2.835	3.019
100000042	7.327	7.534	7.685	7.774	7.794	7.743	7.620	7.424	7.158	6.825	6.432	5.986	5.497	4.973	4.427	3.871	3.317	2.779	2.267	1.794	1.373	1.011	0.718	0.502	0.367	0.316	0.351	0.472	0.675	0.955	1.306	1.721	2.188	2.697	3.237	3.795	4.357	4.913	5.449	5.953	6.415	6.825	7.176	7.461	7.676	7.817	7.884	7.878	7.802	7.660	7.458	7.204	6.906	6.575	6.219	5.849	5.475	5.107	4.755	4.426	4.129	3.870	3.653	3.481	3.357	3.280	3.249	3.261	3.312	3.397	3.509	3.642	3.787	3.937	4.085	4.223	4.343	4.442	4.512	4.550	4.555	4.523	4.457	4.357	4.227	4.071	3.894	3.703	3.506	3.310	3.124	2.955	2.812	2.702	2.632	2.607	2.633	2.711	2.845	3.033
100000043	7.346	7.549	7.696	7.780	7.795	7.739	7.610	7.409	7.137	6.800	6.403	5.953	5.461	4.935	4.388	3.831	3.278	2.741	2.231	1.762	1.344	0.987	0.700	0.489	0.360	0.316	0.357	0.484	0.692	0.978	1.334	1.753	2.223	2.735	3.277	3.835	4.398	4.952	5.485	5.987	6.445	6.852	7.198	7.478	7.687	7.822	7.884	7.873	7.791	7.645	7.439	7.182	6.882	6.548	6.191	5.820	5.447	5.081	4.730	4.404	4.110	3.854	3.640	3.473	3.352	3.279	3.251	3.267	3.321	3.408	3.522	3.655	3.801	3.951	4.098	4.235	4.354	4.450	4.517	4.553	4.554	4.520	4.450	4.348	4.215	4.057	3.878	3.687	3.489	3.293	3.108	2.940	2.799	2.692	2.625	2.604	2.634	2.716	2.854	3.046
100000044	7.364	7.564	7.707	7.785	7.795	7.734	7.600	7.393	7.117	6.775	6.373	5.920	5.424	4.897	4.348	3.791	3.239	2.703	2.196	1.730	1.316	0.964	0.682	0.477	0.354	0.316	0.364	0.496	0.711	1.002	1.363	1.785	2.259	2.773	3.316	3.875	4.438	4.991	5.522	6.020	6.475	6.877	7.219	7.494	7.697	7.827	7.884	7.867	7.781	7.630	7.420	7.159	6.857	6.521	6.163	5.792	5.420	5.054	4.706	4.382	4.091	3.838	3.628	3.464	3.347	3.278	3.254	3.273	3.329	3.419	3.534	3.669	3.815	3.965	4.111	4.246	4.364	4.457	4.522	4.555	4.553	4.516	4.444	4.338	4.203	4.043	3.863	3.670	3.472	3.276	3.092	2.926	2.787	2.683	2.619	2.602	2.635	2.722	2.864	3.061
100000045	7.383	7.579	7.717	7.791	7.796	7.729	7.589	7.377	7.095	6.749	6.343	5.886	5.388	4.858	4.308	3.751	3.199	2.665	2.161	1.698	1.288	0.941	0.664	0.465	0.348	0.316	0.370	0.509	0.729	1.026	1.391	1.818	2.295	2.812	3.356	3.916	4.478	5.029	5.559	6.054	6.505	6.903	7.239	7.509	7.707	7.832	7.883	7.861	7.770	7.614	7.401	7.137	6.832	6.494	6.135	5.764	5.392	5.028	4.681	4.360	4.072	3.823	3.617	3.456	3.343	3.277	3.257	3.279	3.338	3.430	3.547	3.683	3.829	3.979	4.124	4.258	4.374	4.465	4.527	4.557	4.552	4.512	4.437	4.329	4.191	4.029	3.847	3.653	3.455	3.260	3.076	2.912	2.775	2.674	2.613	2.599	2.637	2.728	2.874	3.075
100000046	7.401	7.593	7.727	7.795	7.795	7.723	7.578	7.361	7.074	6.723	6.313	5.853	5.351	4.819	4.269	3.711	3.160	2.627	2.126	1.666	1.261	0.918	0.647	0.454	0.343	0.317	0.377	0.522	0.748	1.050	1.420	1.851	2.331	2.850	3.396	3.956	4.517	5.068	5.595	6.087	6.535	6.928	7.260	7.524	7.717	7.836	7.881	7.854	7.758	7.599	7.381	7.114	6.807	6.468	6.107	5.736	5.365	5.002	4.657	4.339	4.054	3.808	3.605	3.449	3.339	3.277	3.260	3.285	3.347	3.441	3.559	3.696	3.843	3.993	4.137	4.270	4.383	4.472	4.532	4.559	4.551	4.508	4.429	4.319	4.179	4.014	3.831	3.637	3.438	3.243	3.060	2.898	2.763	2.665	2.607	2.598	2.639	2.734	2.885	3.090
100000047	7.419	7.607	7.736	7.800	7.795	7.717	7.566	7.344	7.052	6.696	6.282	5.819	5.314	4.781	4.229	3.671	3.121	2.590	2.091	1.635	1.234	0.896	0.630	0.443	0.338	0.319	0.385	0.536	0.767	1.074	1.450	1.884	2.367	2.889	3.436	3.996	4.557	5.106	5.631	6.120	6.564	6.953	7.280	7.539	7.726	7.840	7.880	7.848	7.747	7.583	7.361	7.091	6.781	6.441	6.080	5.709	5.337	4.976	4.633	4.318	4.036	3.793	3.594	3.441	3.336	3.277	3.263	3.291	3.356	3.452	3.572	3.710	3.857	4.007	4.150	4.281	4.393	4.479	4.536	4.560	4.550	4.503	4.422	4.308	4.166	4.000	3.815	3.620	3.421	3.226	3.045	2.884	2.752	2.656	2.602	2.596	2.641	2.741	2.896	3.105
100000048	7.436	7.620	7.745	7.804	7.793	7.711	7.555	7.327	7.030	6.669	6.251	5.784	5.277	4.742	4.189	3.632	3.082	2.553	2.056	1.604	1.207	0.874	0.614	0.432	0.334	0.321	0.393	0.550	0.787	1.099	1.479	1.917	2.404	2.927	3.476	4.037	4.597	5.144	5.667	6.153	6.593	6.977	7.299	7.553	7.735	7.843	7.878	7.840	7.735	7.566	7.341	7.068	6.756	6.414	6.052	5.681	5.310	4.950	4.610	4.297	4.018	3.778	3.583	3.434	3.332	3.277	3.267	3.298	3.365	3.463	3.585	3.724	3.871	4.020	4.163	4.292	4.402	4.486	4.540	4.562	4.548	4.498	4.414	4.298	4.153	3.985	3.799	3.603	3.404	3.210	3.029	2.870	2.740	2.647	2.597	2.595	2.644	2.748	2.907	3.120
100000049	7.454	7.634	7.754	7.808	7.792	7.704	7.542	7.309	7.008	6.642	6.220	5.750	5.240	4.703	4.149	3.592	3.043	2.516	2.022	1.573	1.181	0.853	0.598	0.422	0.330	0.323	0.402	0.565	0.807	1.125	1.509	1.951	2.441	2.966	3.516	4.077	4.637	5.182	5.702	6.185	6.621	7.001	7.318	7.567	7.743	7.846	7.875	7.833	7.723	7.550	7.321	7.045	6.730	6.386	6.024	5.653	5.283	4.925	4.586	4.276	4.000	3.764	3.572	3.427	3.329	3.278	3.271	3.305	3.375	3.475	3.598	3.737	3.885	4.034	4.176	4.303	4.411	4.493	4.544	4.563	4.546	4.493	4.406	4.288	4.140	3.970	3.783	3.586	3.387	3.193	3.014	2.857	2.729	2.639	2.592	2.594	2.647	2.755	2.918	3.136
100000050	7.471	7.647	7.762	7.811	7.790	7.696	7.530	7.291	6.985	6.615	6.189	5.715	5.203	4.664	4.109	3.552	3.004	2.479	1.988	1.543	1.154	0.832	0.583	0.413	0.326	0.326	0.411	0.580	0.828	1.150	1.539	1.985	2.477	3.005	3.556	4.117	4.676	5.220	5.738	6.217	6.649	7.025	7.337	7.580	7.751	7.849	7.873	7.825	7.710	7.533	7.301	7.022	6.705	6.359	5.996	5.625	5.256	4.899	4.563	4.255	3.983	3.750	3.562	3.421	3.327	3.279	3.275	3.312	3.384	3.486	3.611	3.751	3.899	4.047	4.188	4.314	4.420	4.499	4.548	4.563	4.543	4.488	4.398	4.277	4.127	3.955	3.767	3.569	3.370	3.177	2.999	2.843	2.718	2.631	2.588	2.593	2.650	2.763	2.930	3.152
100000051	7.487	7.659	7.770	7.814	7.788	7.689	7.517	7.273	6.962	6.587	6.157	5.680	5.165	4.624	4.069	3.512	2.965	2.442	1.954	1.513	1.129	0.811	0.567	0.404	0.323	0.329	0.420	0.595	0.849	1.176	1.570	2.019	2.515	3.044	3.596	4.158	4.716	5.258	5.773	6.249	6.677	7.048	7.355	7.593	7.759	7.851	7.869	7.817	7.697	7.516	7.280	6.998	6.679	6.332	5.968	5.597	5.230	4.874	4.540	4.235	3.965	3.737	3.552	3.414	3.324	3.280	3.280	3.319	3.394	3.498	3.624	3.765	3.913	4.061	4.201	4.325	4.429	4.505	4.552	4.564	4.541	4.482	4.390	4.266	4.114	3.940	3.751	3.552	3.353	3.160	2.983	2.830	2.707	2.623	2.583	2.592	2.654	2.771	2.942	3.168
100000052	7.504	7.672	7.778	7.817	7.785	7.681	7.503	7.254	6.938	6.559	6.125	5.645	5.128	4.585	4.029	3.472	2.927	2.405	1.920	1.483	1.103	0.791	0.553	0.395	0.321	0.333	0.430	0.611	0.870	1.203	1.600	2.054	2.552	3.083	3.636	4.198	4.755	5.296	5.808	6.281	6.705	7.071	7.373	7.606	7.766	7.853	7.866	7.808	7.684	7.498	7.259	6.974	6.653	6.305	5.940	5.570	5.203	4.849	4.517	4.215	3.948	3.723	3.543	3.409	3.322	3.281	3.284	3.327	3.404	3.510	3.637	3.779	3.927	4.074	4.213	4.336	4.437	4.512	4.555	4.564	4.538	4.477	4.381	4.255	4.101	3.925	3.734	3.535	3.336	3.144	2.968	2.817	2.697	2.616	2.579	2.592	2.658	2.779	2.955	3.185
100000053	7.520	7.684	7.785	7.819	7.782	7.672	7.489	7.235	6.914	6.531	6.093	5.609	5.090	4.546	3.989	3.432	2.888	2.369	1.887	1.453	1.078	0.771	0.538	0.387	0.319	0.337	0.440	0.627	0.892	1.230	1.631	2.088	2.589	3.123	3.677	4.238	4.794	5.333	5.843	6.312	6.732	7.094	7.391	7.618	7.773	7.854	7.862	7.799	7.670	7.481	7.238	6.950	6.627	6.277	5.913	5.542	5.176	4.824	4.495	4.195	3.932	3.710	3.533	3.403	3.320	3.283	3.289	3.335	3.414	3.522	3.651	3.793	3.941	4.088	4.225	4.346	4.445	4.517	4.558	4.564	4.535	4.471	4.372	4.243	4.087	3.910	3.718	3.518	3.319	3.128	2.953	2.804	2.686	2.608	2.576	2.592	2.662	2.788	2.968	3.202
100000054	7.536	7.696	7.792	7.821	7.779	7.663	7.475	7.216	6.890	6.502	6.060	5.574	5.052	4.506	3.949	3.393	2.850	2.333	1.854	1.424	1.054	0.751	0.525	0.379	0.317	0.342	0.451	0.644	0.914	1.257	1.663	2.123	2.627	3.162	3.717	4.278	4.833	5.370	5.877	6.343	6.759	7.116	7.408	7.630	7.779	7.855	7.858	7.790	7.656	7.463	7.216	6.926	6.601	6.250	5.885	5.515	5.150	4.799	4.472	4.175	3.916	3.697	3.524	3.398	3.318	3.285	3.294	3.342	3.424	3.534	3.664	3.807	3.955	4.101	4.237	4.357	4.454	4.523	4.561	4.564	4.532	4.464	4.363	4.231	4.073	3.894	3.701	3.501	3.302	3.111	2.938	2.791	2.676	2.601	2.572	2.593	2.667	2.796	2.981	3.219
